;PW + Busse/Car;;;;;;;;;;LW;;;;;;;;;;Gesamtergebnis;;;;;;;;;
Datum;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL;UMF. BERN OST;SAN BERNARDINO;BASEL; CHIASSO;SIMPLON;GOTTHARDTUNNEL;COPPET;WUERENLOS;RENENS;AESCHERTUNNEL
2011.645833;64900.78778;4950.529656;78330.84388;35478.73237;471.4333833;13457.02708;67566.01159;114030.9778;95282.25206;72127.03926;2611.150358;527.3234795;6405.010047;887.9816387;236.2701829;2564.415878;2213.849218;8000.829357;3503.757101;4036.938443;67517.43415;5415.912248;85990.31704;36006.79871;707.7035663;16021.44295;74744.31547;122031.8071;97929.23361;76159.66244
2011.666667;65051.38632;5528.987063;77355.86358;33355.40184;679.3933124;14408.29624;68104.68952;115196.0976;94823.29641;73051.69787;2653.931846;531.7793132;6225.312468;815.7667236;212.3060796;2632.204863;2344.536658;7972.023507;3650.232433;4083.67112;67710.89284;5997.967428;84759.99515;33593.09715;891.699392;17040.50111;76634.8982;123168.1211;97517.49231;77131.02587
2011.6875;65796.98529;6181.680525;79598.11301;33308.05708;727.2935668;14552.1133;68739.26254;115600.2941;96637.15703;74538.36298;2644.415145;526.7815165;6310.349531;798.7952361;197.4369916;2555.14054;2352.087367;8083.536644;3485.100039;4118.36813;68447.05138;6644.76471;87068.72704;33537.69588;924.7305585;17107.25384;75738.02045;123683.8308;99070.80907;78652.36011
2011.708333;64363.27002;6438.240281;77752.72424;33529.14914;798.6518698;15114.46627;68639.6614;114912.3829;92833.94635;72941.67046;2453.779125;518.4289016;6001.201472;789.7909123;209.2694238;2481.953143;2454.154752;7593.518054;3365.673936;3921.267584;66822.66273;6893.530052;84824.0843;33835.42518;1007.921294;17596.41942;74345.8226;122505.901;95612.20556;76858.5278
2011.729167;68198.03148;6507.52766;80081.08712;33439.08605;848.4262235;14356.33528;68112.47581;118209.8763;97495.41;75224.34865;2546.556549;519.8392429;6206.673625;810.8511645;196.8390403;2507.166991;2403.266014;7952.228258;3449.154686;4023.565068;70750.16424;6964.785973;87601.26702;33806.61818;1045.265264;16863.50227;77466.03077;126162.1046;99521.48633;79243.46422
2011.75;66031.82958;6314.003087;77722.06112;32738.97654;906.6004793;14756.25172;67933.78581;117172.5917;96884.57888;75094.44912;2456.4369;493.0183667;5968.622359;917.7318809;204.0321058;2509.514802;2313.791672;7691.698899;3387.589341;3948.296195;68493.80532;6744.998724;84847.83623;33198.98093;1110.632585;17265.76653;75057.32989;124864.2905;98865.20837;79038.25657
2011.770833;61328.72384;7510.957185;75488.59917;32931.73842;931.3715217;16669.90813;68605.1776;115524.5705;95555.50322;72347.2949;2144.075448;458.8016157;5385.073563;897.7420847;203.8530074;2349.409853;2276.821658;6932.949255;3047.477411;3565.092542;63478.06626;7905.115001;82137.78472;33468.73237;1135.224529;19019.31798;73467.22656;122457.5197;97245.68388;75907.77561
2011.791667;64315.07913;6388.035699;76631.11229;33157.10502;1059.450303;14724.66928;69770.53347;114861.6873;93968.47273;73019.4117;2548.631466;484.9324234;5907.437137;919.8791441;209.4248406;2479.443916;2372.719608;7679.191948;3382.120493;3937.237981;66868.68883;6805.686163;83964.0593;33844.98353;1268.875143;17204.1132;76011.89168;122540.8793;96206.07779;76951.91464
2011.8125;64294.63361;6578.088809;74943.59194;33284.50583;1128.271014;15506.90549;68912.8639;114769.2375;92943.99375;72699.76669;2236.532184;443.8751556;5351.015938;892.2694968;216.6640545;2234.378195;2335.068001;6847.021141;3041.954996;3545.201702;66535.85528;6952.043845;81943.12708;34041.10209;1344.935068;17741.28369;74458.04085;121616.2586;94707.29863;76240.11015
2011.833333;65319.30649;5961.025807;76822.46624;33083.42698;1250.363647;13961.10987;69252.35603;116582.7096;95901.26274;73798.88186;2626.463862;491.3602613;5964.964947;772.8120455;236.7301581;2381.96056;2396.517537;7757.804308;3380.136811;4076.07442;67950.01584;6380.087445;84558.49264;33760.29944;1487.093805;16343.07043;75868.67921;124340.5139;97672.56794;77870.10498
2011.854167;66351.11761;6208.668627;78788.85247;33103.62206;1365.973479;14358.38723;70074.8455;115986.1422;98061.65122;74485.83746;2620.622129;530.7419648;6394.274988;623.8852563;230.3892719;2607.368507;2456.457795;8052.735151;3513.504495;4190.870009;68975.54123;6664.733465;86368.64779;33742.98116;1596.362751;16965.75574;77742.03696;124038.8774;99932.88326;78671.8631
2011.875;65937.75751;6293.359512;78387.46022;32787.0253;1427.495917;14768.53235;70693.73293;117085.6347;96802.18715;72886.95506;2534.262466;509.9234401;5974.297173;532.2946108;234.2400866;2421.372281;2410.797124;7725.529819;3313.122942;3970.032071;68475.37747;6726.227322;85648.44867;33413.48422;1661.736003;17189.90463;76659.42114;124811.1645;98384.15565;76852.1497
2011.895833;67614.49877;6323.819736;78673.71812;32106.62731;1467.186692;14873.949;70420.66658;116428.6455;98569.15325;74856.40148;2652.045894;561.3289089;6361.937908;562.5949844;237.0071221;2655.451459;2454.877206;8182.369554;3574.148342;4140.108528;70269.31377;6807.216884;86788.41787;32785.6699;1704.193814;17529.40046;77839.00121;124611.0151;100094.9298;78991.69275
2011.916667;67077.67541;6084.830473;78238.26652;32201.29882;1417.677491;14883.64421;70096.66692;117007.3468;98501.6731;75113.17285;2444.620187;521.2654468;5802.108968;786.5594548;251.5445426;2492.86191;2423.775064;7764.337257;3490.51125;3985.765993;69524.47631;6527.288029;85495.95229;33075.65557;1669.222033;17376.50612;77885.80551;124771.6841;100179.0777;79094.14174
2011.9375;67112.7425;6461.054735;79674.17608;32161.10885;1410.53299;15527.99397;69888.71849;119037.8513;98975.05767;75380.79022;2578.724848;531.9902696;6027.159951;871.5846617;243.8419937;2600.586196;2464.728651;8128.515139;3562.636733;4047.458533;69693.05966;6913.360983;87329.82518;33259.29292;1654.374984;18128.58017;78076.77133;127166.3665;100559.8395;79423.4718
2011.958333;62313.7369;5769.11976;74718.67873;29535.93948;1471.940402;13388.02077;68983.73287;110371.6416;91752.01523;70633.28373;2388.403481;466.2493041;5605.361716;800.939679;268.0994235;2368.207509;2480.05755;7634.751382;3241.22091;3894.307171;64703.0251;6153.716063;82457.88311;30307.82517;1740.039826;15756.22828;71661.25716;118006.393;93349.9775;74522.76439
2011.979167;70204.71603;6286.254789;81626.62168;33723.94965;1234.235407;15230.09736;77297.62566;120973.241;96806.92888;76321.03188;2672.755917;526.3425201;6355.457563;1489.571735;295.3522869;2708.23505;3202.905169;9345.90648;3243.276847;4735.330689;72877.64906;6728.975329;88400.28581;35808.76524;1529.587694;17938.33241;78316.46711;130319.1475;101624.803;81051.48649
2012;65689.30008;5859.737713;81166.89542;38739.36655;1229.12782;14020.4559;77254.33725;117292.6482;90543.6369;73965.51315;2541.148467;513.3485849;6290.300521;2224.192953;294.0625442;2607.797447;3111.718391;9502.870101;2974.27183;4296.623061;68230.18477;6289.68761;85084.27364;41311.56389;1523.190364;16628.25335;76017.18179;126795.5183;96434.77117;78258.40603
2012.020833;66487.56587;6904.787898;77067.68452;40173.58683;1461.138133;15611.14847;72991.17298;116200.269;91465.6207;71196.65806;2344.689066;469.8440285;5302.758857;2328.675794;252.4712128;2213.442258;2559.676371;7073.357688;2742.133239;3575.616041;68831.20194;7289.543136;80066.93138;42815.49374;1713.609346;17824.59073;76193.36991;123273.6267;95949.78259;74768.52984
2012.041667;66258.34373;6183.495447;80683.78378;41199.97696;1426.949864;15017.4057;71228.08753;118619.5468;93990.01899;67873.72088;2439.642397;489.6402058;5719.980235;2674.405284;239.1022877;2448.641133;2530.722655;7735.961967;3128.986648;3591.787688;68696.1439;6586.356759;84159.83022;44172.53936;1666.052152;17466.04683;76620.81736;126355.5087;98887.50173;71461.75021
2012.0625;65151.60249;5789.676997;76297.75062;40365.90828;1404.17301;14332.19107;69874.70076;115968.4868;94731.02682;72850.88344;2661.552596;506.7595284;6042.831763;2609.661438;243.0027973;2442.825991;2502.517447;7974.717984;3326.309385;3935.261463;67810.52363;6207.967529;80580.06589;43276.16559;1647.175807;16775.01706;76387.11395;123943.2048;99459.45398;76782.37246
2012.083333;64413.72236;5723.311564;71268.88455;37566.30362;1396.383227;13375.26118;69999.81661;111232.0114;90629.92505;71972.15676;2623.464011;488.1944667;5868.301826;2783.059787;242.1495847;2541.911878;2013.619197;7837.815611;3211.667044;3919.516942;67033.78937;6120.530643;75370.2835;40632.87232;1638.532811;15917.17306;72573.85401;119069.827;95540.42285;75887.87879
2012.104167;65054.3519;5540.164678;73659.20621;40865.42147;1326.180225;13344.02438;70461.87912;111285.1761;93892.86851;72089.50118;2520.457804;544.7387319;5940.675765;2863.146308;236.6977905;2560.107031;2190.42117;7709.341167;3001.873714;3981.832958;67570.61434;5991.437875;77981.90812;43991.47414;1562.878016;15904.13141;74146.65635;118994.5173;98365.59872;76223.47533
2012.125;66892.08306;6377.996177;75689.73204;41128.14254;1294.106147;14341.96484;71818.36391;113651.2397;94540.64631;72459.07548;2421.021185;490.2840817;5820.605746;2812.139009;229.1931271;2540.161024;2279.718785;7505.257605;3138.54555;3777.146999;69308.1105;6772.324576;79939.9072;44193.36015;1523.299274;16882.12586;75281.16978;121156.4973;98836.27129;76280.95215
2012.145833;67356.82113;7146.898913;75622.65035;42498.49104;1282.493479;16147.29588;73456.59846;116178.9095;92470.17192;75174.12772;2509.322967;512.4146439;5579.299731;2759.772737;223.6662809;2438.693265;2300.465461;7613.442516;3123.543331;3940.236355;69860.34157;7563.015118;79865.72588;45504.37937;1506.15976;18585.98914;75990.26526;123792.352;97121.19653;79110.49096
2012.166667;67713.72711;6407.424251;78495.36556;40204.69437;1376.621657;14974.04377;73356.97703;116416.7064;92330.06388;73113.9047;2606.184161;510.2918806;5934.777131;2548.912273;218.6174679;2513.214456;2401.57558;7922.252177;3347.549319;3780.441148;70313.29997;6821.074937;82925.19164;42973.15754;1595.239125;17487.25823;75309.12986;124338.9586;96906.96696;76890.44
2012.1875;66982.66929;6355.513907;80277.04975;41463.7461;1309.897369;15229.12107;75446.33947;116912.3898;96401.38437;73739.2789;2739.75094;546.2547732;6167.892248;2658.937214;218.8811897;2749.159827;2501.248096;8277.908537;3473.409973;4051.626686;69715.00014;6804.784729;85035.4399;44325.89018;1528.778559;17978.2809;76843.86612;125190.2983;100506.8021;77786.967
2012.208333;66251.07315;5968.466448;75467.82226;39781.51975;1227.766185;13924.89369;75795.43729;115733.1379;97433.84485;72339.95821;2714.240713;534.7532937;6058.472558;2528.634864;212.5438527;2593.755818;2502.107699;7944.383121;3247.998832;3692.228896;68957.65669;6406.044436;80637.98188;42507.51852;1440.310037;16518.6495;78554.63721;123677.521;101455.1347;76028.25819
2012.229167;70114.89828;6073.56625;78177.75191;41431.41638;1326.764292;14185.08797;75747.20383;118942.6903;98974.69871;77313.15961;2867.967614;548.2960275;6629.781081;2660.429913;214.1712201;2671.112823;2679.944048;8708.784684;3453.978847;4235.247925;72974.97163;6524.495618;83768.06677;44258.73808;1540.935513;16856.2008;78997.45599;127651.475;104124.8147;81544.48828
2012.25;64603.97438;7690.612956;77608.99359;45423.95923;1132.214477;16312.31742;72346.79424;115519.1933;93185.87057;73854.40075;2264.428035;477.2125488;5142.236538;2691.517626;209.5102178;2297.114072;2257.477354;6779.914241;2819.568069;3306.983709;66860.27105;8070.267492;81861.01819;48232.04701;1341.724694;18609.43149;75191.93351;122299.1075;97305.10424;77157.47487
2012.270833;61298.28691;7747.143368;75404.80807;43541.11398;1061.05503;16768.6384;67176.29505;110509.1847;84141.43823;69071.39535;2014.749699;383.3458337;4497.870932;2039.88414;204.6899347;1908.741892;1927.143398;5860.549055;2432.355845;2717.387269;63305.06068;8030.796467;79131.60438;45698.47953;1265.744965;18677.38029;69005.67252;116369.7338;87257.51273;71784.80737
2012.291667;65769.58016;4682.092596;77521.91724;44439.35595;1212.06715;13033.00993;73146.92449;117394.8493;92896.24423;73964.89475;2772.110315;524.2027407;6465.336083;2830.440701;210.7190766;2626.678317;2553.878889;8607.378724;3350.994289;4010.720215;68533.86998;5104.467881;83294.15174;47373.11515;1422.786227;15659.68825;75572.28298;126002.228;97021.77917;77971.57406
2012.3125;66449.28596;5809.548643;75342.38633;44255.76838;1189.633702;13061.73836;75001.44957;116041.0046;95856.84282;74980.3795;2680.538141;497.5386139;6382.593226;2467.003287;210.5483158;2441.911764;2496.756838;8238.788367;3316.670806;3959.923299;69122.147;6203.127581;81150.42008;46830.18991;1400.182018;15503.65012;77512.27334;124279.7929;100012.1935;78936.19625
2012.333333;67057.27045;5662.714328;76531.43634;43634.77048;1051.552616;14020.78538;73031.58976;116243.6787;95816.17934;73674.65767;2512.172064;491.9254766;5801.595398;2369.847385;210.577402;2333.952985;2384.160532;7782.583301;3099.333869;3634.588042;69561.82908;6050.551169;81578.94618;46111.70447;1262.130018;16354.73836;75875.40791;124026.262;100006.918;77305.08655
2012.354167;68396.41673;5005.454281;78498.66824;43618.75987;1112.365295;13246.69193;74454.8237;116602.5781;98936.70783;75925.18587;2886.531059;553.8317535;6735.642079;2968.067;207.9559235;2712.837861;2649.17364;8661.870112;3697.243448;4307.821523;71275.39802;5455.068441;84720.01191;46663.26972;1320.321219;15959.52979;78044.90803;125264.4482;103368.1703;80228.79563
2012.375;63509.50563;7593.494505;76913.44721;44511.0564;973.9357405;15602.38826;71307.57549;112758.7006;89754.88177;70718.28128;2096.878015;456.8233488;5061.447792;2229.11074;206.1425301;2132.066093;2096.744933;6635.002864;2646.89671;3051.66145;65598.89756;7945.971302;81614.58636;46793.15251;1180.078271;17734.45436;73828.73622;119393.7034;93009.2703;73765.67835
2012.395833;67185.88937;6683.182884;77962.14051;45375.14755;963.8965799;14470.54004;74512.77877;116202.4599;96067.75726;74414.18261;2576.179228;501.6255596;5903.588498;2549.963914;209.7678434;2358.90078;2344.432913;7590.552521;3215.842416;3726.377457;69754.75582;7080.27884;83704.11765;47957.77583;1173.664423;16829.44082;77030.83276;123793.0125;99616.76838;78136.36133
2012.416667;67925.22342;4923.540698;78516.7667;44749.91375;988.0093805;14256.21656;76150.65217;116858.6846;101102.0265;75342.08231;2874.843086;549.2689584;6674.44876;2686.069866;192.2711051;2774.273307;2606.522366;8386.520861;3937.062896;4269.303388;70792.92487;5543.320304;84828.84573;47453.19971;1180.280486;17030.48986;79226.8988;125245.2054;105318.2844;79607.25284
2012.4375;67205.11215;6052.314843;79890.72451;46287.94032;1117.789449;14681.25564;75420.77852;116788.0622;96660.05522;73839.82194;2687.799214;585.1167886;6297.250568;2496.01834;202.8798948;2765.243864;2592.68779;8303.46241;3782.84387;4185.990967;69885.94087;7152.672263;85948.24445;48778.76662;1320.669344;17446.4995;77388.44497;125091.5246;100743.7363;78021.74593
2012.458333;67029.83932;5092.574202;77353.22611;43756.20181;1088.227732;13872.20826;74047.66878;114309.8125;95926.999;74101.82357;2575.635856;569.4534008;6082.140926;2559.544934;201.2488984;2687.067558;2440.180809;7719.653622;3524.955139;3994.109558;69598.50926;6130.71967;83457.83072;46318.75518;1289.47663;16559.27581;76031.14248;122029.4661;99505.73554;78091.90917
2012.479167;66444.06938;5631.140786;77266.94956;43984.02166;927.5707755;15247.94937;75483.09837;114907.9359;95634.01252;73647.32694;2221.533633;515.3823175;5446.969441;2310.72685;191.7506124;2544.145428;2292.46331;7168.693352;3112.269003;3626.41125;68658.64167;6767.286518;82877.50752;46277.36115;1119.321388;17792.0948;75810.95846;122076.6293;98033.69181;77269.62198
2012.5;66718.87747;6004.995934;79382.8617;46661.07055;853.3790074;14999.2856;75356.26591;117095.6168;97370.20246;73943.11398;2567.998154;578.5287474;5933.093896;2577.63727;190.9967262;2494.197121;2636.148507;7641.153401;3439.704264;3987.734706;69279.91886;7283.801455;85384.47424;49191.05815;1044.375734;17493.48272;76204.8644;124736.7702;100152.9958;77926.64023
2012.520833;64161.03255;6727.121111;78743.92055;46254.50141;753.0796482;16379.81239;75236.25323;114581.3166;95881.66826;73237.65014;2241.343934;478.8060536;5319.921487;2277.598523;186.6062598;2112.310577;2350.844976;6771.44534;3169.103254;3439.947357;66395.30014;7850.687812;84328.6591;48433.37809;939.685908;18492.12297;76205.94327;121352.762;98477.82229;76673.29486
2012.541667;66285.27728;5801.712894;79816.62874;47541.81794;595.9095502;15266.05669;75486.63387;116390.091;99426.17439;74747.88957;2525.631237;526.0226663;5930.516371;2723.387758;182.1193098;2408.165095;2401.889118;7765.461714;3547.055878;3975.566935;68803.7126;6903.250563;86253.32132;50148.20955;778.02886;17674.22178;77023.09738;124155.5527;102399.5353;78719.05968
2012.5625;65876.59753;4944.779298;77158.14818;44905.80126;508.3993412;14791.6488;73168.03318;114219.3447;92998.15296;74794.80335;2552.876312;540.3763209;6132.568214;2963.755412;175.6172444;2413.096744;2437.308721;8094.83528;3666.386039;4063.694358;68422.15836;6113.34666;84022.03121;47729.69311;684.0165856;17204.74554;74362.44684;122314.18;96351.6589;78854.0067
2012.583333;65307.3026;5458.874832;76244.52329;43822.63691;378.0136664;13462.84462;71258.22436;114758.928;93468.44202;74286.37368;2588.497703;506.8975743;5939.726012;2661.803924;194.0352681;2376.390693;2336.382985;7960.561468;3428.713142;4002.110625;67887.93778;5908.411943;82799.68388;46385.25131;572.0489344;15839.23532;74385.63361;122719.4895;97259.3401;78283.94421
2012.604167;68579.3718;5556.197117;76477.74137;40946.17259;461.0348961;13821.26083;73585.55234;118759.8654;96199.05874;76202.30514;2754.459028;493.6971218;6091.039624;2327.848403;221.798591;2506.337472;2303.803998;8408.088104;3525.060922;4124.236357;71325.42126;5941.250898;83214.02215;43218.33199;682.8334872;16327.5983;75750.62604;127167.9535;99084.21322;80321.95233
2012.625;66919.39362;6190.857962;76281.08067;40873.02728;648.6750138;13806.07436;74017.89585;121000.6208;97095.85186;75270.43346;2604.941096;472.9373123;5850.906067;2280.249414;227.137024;2462.798504;2282.507762;8265.00741;3515.888232;3988.858922;69515.36859;6554.307473;82881.32983;43089.64577;875.8120378;16268.87286;75217.28352;129265.6282;99947.05261;79254.6547
2012.645833;66219.83943;5687.632311;77910.71988;42036.70347;815.8694904;13830.23752;74323.84224;117620.037;97692.67742;74436.70695;2761.996683;512.412342;6247.462757;2706.137185;202.5535804;2526.430616;2443.602365;8383.778732;3676.919732;4127.234201;68972.18619;6089.730013;84753.26654;44667.5382;1018.423071;16356.66814;75626.98602;126003.8158;100326.4547;78559.2842
2012.666667;67022.51659;6420.596732;79407.5195;43461.26548;956.0821061;14902.87564;73560.37472;116973.7998;99225.39169;73526.80284;2735.498553;529.9503532;6183.873317;3140.261408;185.4109847;2449.606987;2390.714599;8307.897251;3541.445003;4056.734043;69747.68143;6839.405607;86245.85714;46479.95862;1141.493091;17352.48263;74665.47364;125281.6971;101606.1587;77578.86065
2012.6875;68113.62492;6517.143365;79246.37236;42633.77534;993.1480637;15934.12568;74837.58204;119749.1118;97902.24419;74212.43421;2351.367401;444.6002198;5507.541827;3074.395462;175.4178596;2265.316829;2391.009899;7156.230226;3300.801576;3502.943586;70453.97481;6849.775268;85403.45139;45585.29036;1168.565923;18199.44251;76687.24743;126905.3421;99929.47617;77710.6823
